OBJECTID,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,NOM_LOC,pop_t,pop_m,pop_h,pob_nat,pob_for,pob_dis,pop_ssal,viv_t,viv_hab,H3,H4,TT,H5,H1,H2,inun_pluv,licuefacc,nivel-mar,tsunami,fallas_fra,inun_fluvi
"3615","1802001180022008","18","020","0118","0022","008",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3616","1802001180022009","18","020","0118","0022","009",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3617","1802001180022010","18","020","0118","0022","010",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3618","1802001180022011","18","020","0118","0022","011",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3619","1802001180022012","18","020","0118","0022","012",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3620","1802001180022013","18","020","0118","0022","013",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.362157610117428,0.000000000000000,0.000000000000000
"3626","1802000820022021","18","020","0082","0022","021",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3627","1802000820022022","18","020","0082","0022","022",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3628","1802000820022023","18","020","0082","0022","023",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3629","1802000820022024","18","020","0082","0022","024",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3630","1802000820022025","18","020","0082","0022","025",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3631","1802000820022026","18","020","0082","0022","026",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3632","1802002130022005","18","020","0213","0022","005",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3633","1802002130022006","18","020","0213","0022","006",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3634","1802002130022007","18","020","0213","0022","007",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3636","1802001180022002","18","020","0118","0022","002",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28.219013774545935,0.000000000000000,0.000000000000000
"3637","1802001180022014","18","020","0118","0022","014",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.080788226826578,0.000000000000000,0.000000000000000
"3638","1802000820022018","18","020","0082","0022","018",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3639","1802000820022019","18","020","0082","0022","019",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3640","1802000820022020","18","020","0082","0022","020",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3678","1802000540126021","18","020","0054","0126","021",Rural,Típica,,,,,,,,"0","0","0",23.303579931842563,28.138210129331078,0.000000000000000,30.164731893774505,0.000000000000000,1.182610282226592,0.000000000000000,100.000000000000000,0.000000000000000,79.568009048296915,0.000000000000000,0.000000000000000
"3679","1802000810022018","18","020","0081","0022","018",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.985598731008856,0.000000000000000,1.869685346714542,0.000000000000000,0.000000000000000,2.760978632774092,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,61.864971738512878
"3680","1802004610126003","18","020","0461","0126","003",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3681","1802000460022079","18","020","0046","0022","079",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000
"3690","1802000820022016","18","020","0082","0022","016",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3691","1802004610126006","18","020","0461","0126","006",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3695","1802000820022002","18","020","0082","0022","002",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3698","1802000460022073","18","020","0046","0022","073",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,52.102360095589546,0.000000000000000,0.000000000000000
"3702","1802000820022027","18","020","0082","0022","027",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3703","1802000820022017","18","020","0082","0022","017",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3709","1802000260037062","18","020","0026","0037","062",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3710","1802000260037018","18","020","0026","0037","018",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3711","1802000460022030","18","020","0046","0022","030",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,3.320583370839311,0.000000000000000,13.751127453756803,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,72.231026222258407,0.000000000000000,0.000000000000000
"3713","1802000980126053","18","020","0098","0126","053",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3723","1802002170126035","18","020","0217","0126","035",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3724","1802002170126015","18","020","0217","0126","015",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3725","1802002170126032","18","020","0217","0126","032",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3726","1802002170126033","18","020","0217","0126","033",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.501372453406920,0.000000000000000
"3727","1802002170126034","18","020","0217","0126","034",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3728","1802002170126027","18","020","0217","0126","027",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3729","1802002170126036","18","020","0217","0126","036",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3732","1802004590126009","18","020","0459","0126","009",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3733","1802004590126008","18","020","0459","0126","008",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,47.083001072798709,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3734","1802004590126010","18","020","0459","0126","010",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3744","1802000870022004","18","020","0087","0022","004",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3745","1802000870022005","18","020","0087","0022","005",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3746","1802000870022006","18","020","0087","0022","006",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3747","1802000870022007","18","020","0087","0022","007",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"3748","1802000870022008","18","020","0087","0022","008",Rural,Típica,,,,,,,,"0","0","0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
